WRINV_NO,FIRE_TYPE_NM,SMTPR_LCLSF_NM,SMTPR_SCLSF_NM,DTH_CNT,INJPSN_CNT,HNL_DAM_CNT,PRPT_DAM_AMT,DOW_NM,FRSTN_NM,CNTR_NM,RCPT_DT,DSPT_DT,GRNDS_ARVL_DT,BGNN_POTFR_DT,PRFECT_POTFR_DT,CBK_DT,DSPT_REQ_HR,FIRE_SUPESN_HR,CTPV_NM,SGG_NM,FRSTN_GRNDS_DSTNC,CNTR_GRNDS_DSTNC,LFDAU_GRNDS_DSTNC,IGTN_HTSRC_NM,IGTN_HTSRC_SCLSF_NM,IGTN_DMNT_LCLSF_NM,IGTN_DMNT_SCLSF_NM,FRST_IGOBJ_LCLSF_NM,FRST_IGOBJ_SCLSF_NM,IGTN_ISTR_LCLSF_NM,IGTN_ISTR_SCLSF_NM,CMBS_EXPOBJ_LCLSF_NM,CMBS_EXPOBJ_SCLSF_NM,FCLT_PLC_LCLSF_NM,FCLT_PLC_MCLSF_NM,FCLT_PLC_SCLSF_NM,SO_AREA,FIRE_INSRNC_OBLG_TRGT_YN,ARSON_MNG_TRGT_YN,MUB_YN,FND_FIRE_SE_NM,FND_IGTN_PSTN_NM,HR_UNIT_ARTMP,HR_UNIT_WSPD_INFO,WNDRCT_BRNG,HR_UNIT_HUM
190302162526715,임야,,,0,0,0,198,토,양평소방서,강상119안전센터,20190302132540,20190302132647,20190302133249,20190302134351,20190302135022,20190302145232,362,1053,경기도,양평군,6,2,0.0,"불꽃, 불티","불꽃, 불티",부주의,"불씨,불꽃,화원방치","종이,목재,건초등","풀, 나뭇잎",,,"종이,목재,건초등","풀, 나뭇잎",임야,산불,사유림,,N,N,N,사유림,산아래,12.9,0~4 m/s,남,20.0
190124163801545,임야,,,0,0,0,231,목,화순소방서,능주119안전센터,20190124144625,20190124144819,20190124150510,20190124152037,20190124153637,20190124160037,1011,1887,전라남도,화순군,9,5,0.0,"불꽃, 불티","불꽃, 불티",부주의,"불씨,불꽃,화원방치","종이,목재,건초등","풀, 나뭇잎",,,"종이,목재,건초등","풀, 나뭇잎",임야,산불,사유림,,N,N,N,사유림,산중턱,10.0,0~4 m/s,북서,10.0
190404214613504,임야,,,0,0,0,2566,목,아산소방서,모종119안전센터,20190404114858,20190404115011,20190404120503,20190404205516,20190404205516,20190404205516,892,31813,충청남도,아산시,7,7,0.0,"불꽃, 불티","불꽃, 불티",부주의,"불씨,불꽃,화원방치","종이,목재,건초등","기타(종이,목재,건초등)",,,기타,기타,임야,산불,국유림,10.0,N,N,N,국유림,산중턱,14.9,0~4 m/s,서,29.0
190928134503902,임야,,,0,0,0,160,토,,,20190928103406,20190928103630,20190928104605,20190928105836,20190928105836,20190928112519,575,751,경기도,양주시,5,5,0.0,"담뱃불, 라이터불","담뱃불, 라이터불",부주의,담배꽁초,"종이,목재,건초등","풀, 나뭇잎",,,,,임야,산불,사유림,,N,N,N,사유림,산아래,25.1,0~4 m/s,남서,60.0
190514171906373,임야,,,0,0,0,237,화,북부소방서,농소119안전센터,20190514150243,20190514150333,20190514152510,20190514153600,20190514154300,20190514165000,1297,1070,울산광역시,북구,11,8,0.0,"담뱃불, 라이터불","담뱃불, 라이터불",부주의,담배꽁초,"종이,목재,건초등","풀, 나뭇잎",,,,,임야,산불,사유림,,N,N,N,사유림,산중턱,23.2,5~8 m/s,남,68.0
190925231731112,임야,,,0,0,0,330,수,파주소방서,탄현119안전센터,20190925200243,20190925200401,20190925200922,20190925213804,20190925213804,20190925221302,321,5322,경기도,파주시,19,2,0.0,"담뱃불, 라이터불","담뱃불, 라이터불",부주의,담배꽁초,"종이,목재,건초등","풀, 나뭇잎",,,,,임야,산불,국유림,,N,N,N,국유림,산정상,19.3,0~4 m/s,동,87.0
190328123724193,임야,,,0,0,0,3,목,,,20190328105415,20190328105539,20190328110722,20190328111427,20190328111550,20190328115050,703,508,경기도,연천군,4,4,0.0,"담뱃불, 라이터불","담뱃불, 라이터불",부주의,쓰레기 소각,"종이,목재,건초등","목재, 합판",,,"종이,목재,건초등","풀, 나뭇잎",임야,산불,사유림,,N,N,N,사유림,산아래,9.2,0~4 m/s,북동,36.0
190310193318542,임야,,,0,0,0,660,일,이천소방서,관고119안전센터,20190310172518,20190310172618,20190310173700,20190310180225,20190310180225,20190310184625,642,1525,경기도,이천시,8,8,14.0,"담뱃불, 라이터불","담뱃불, 라이터불",부주의,담배꽁초,"종이,목재,건초등","풀, 나뭇잎",,,"종이,목재,건초등","풀, 나뭇잎",임야,산불,국유림,,N,N,N,국유림,산아래,0.0,NONE,NONE,0.0
190418180008319,임야,,,0,0,0,9339,목,포항남부소방서,연일119안전센터,20190418105319,20190418105353,20190418111213,20190418120937,20190418120937,20190418144017,1100,3444,경상북도,포항시 남구,12,7,0.0,미상(발화원인),미상(발화원인),미상,미상,"종이,목재,건초등","풀, 나뭇잎",,,"종이,목재,건초등","풀, 나뭇잎",임야,산불,사유림,,N,N,N,사유림,산정상,27.0,5~8 m/s,서,30.0
190708201527506,임야,,,0,0,0,532,월,하남소방서,감일119안전센터,20190708170716,20190708170924,20190708171832,20190708184715,20190708184715,20190708200646,548,5323,경기도,하남시,9,5,0.0,"담뱃불, 라이터불","담뱃불, 라이터불",부주의,"논,임야태우기","종이,목재,건초등","기타(종이,목재,건초등)",,,,,임야,산불,사유림,,N,N,N,사유림,산아래,26.3,0~4 m/s,남동,47.0
190706140701933,임야,,,0,0,0,0,토,세종소방서,보람119안전센터,20190706113525,20190706113716,20190706115250,20190706122222,20190706130533,20190706132334,934,4363,세종특별자치시,,9,7,0.0,"불꽃, 불티","불꽃, 불티",부주의,"논,임야태우기","종이,목재,건초등",건초,,,"종이,목재,건초등",건초,임야,산불,사유림,,N,N,N,사유림,산아래,29.9,0~4 m/s,동,36.0
190422175805216,임야,,,0,0,0,907,월,파주소방서,통일119안전센터,20190422134813,20190422134924,20190422141847,20190422175347,20190422175347,20190422175347,1763,12900,경기도,파주시,12,12,0.0,"불꽃, 불티","불꽃, 불티",기타,기타,"종이,목재,건초등","풀, 나뭇잎",,,,,임야,산불,국유림,,N,N,N,국유림,산아래,24.5,0~4 m/s,서,38.0
190923163709432,임야,,,0,0,0,11,월,강북소방서,미아119안전센터,20190923154056,20190923154259,20190923154758,20190923154758,20190923154758,20190923162000,299,0,서울특별시,강북구,1,1,0.0,"담뱃불, 라이터불","담뱃불, 라이터불",부주의,담배꽁초,"종이,목재,건초등",건초,,,,,임야,산불,공유림,,N,N,N,공유림,산중턱,23.2,0~4 m/s,북서,44.0
190401141309387,임야,,,0,0,0,1540,월,포항남부소방서,오천119안전센터,20190401113403,20190401113740,20190401120134,20190401120909,20190401122621,20190401135830,1434,1487,경상북도,포항시 남구,25,20,5.0,"불꽃, 불티","불꽃, 불티",기타,기타,"종이,목재,건초등","풀, 나뭇잎",,,,,임야,산불,국유림,,N,N,N,국유림,산아래,10.6,5~8 m/s,북서,16.0
191031153606255,임야,,,0,0,0,0,목,문경소방서,점촌119안전센터,20191031125148,20191031125223,20191031131032,20191031132355,20191031133519,20191031135839,1089,1487,경상북도,문경시,20,20,12.0,"불꽃, 불티","불꽃, 불티",부주의,"불씨,불꽃,화원방치","종이,목재,건초등","풀, 나뭇잎",,,,,임야,산불,사유림,,N,N,N,사유림,산중턱,17.7,5~8 m/s,서,0.0
190318170106210,임야,,,0,0,0,220,월,거제소방서,장승포119안전센터,20190318143842,20190318144013,20190318144459,20190318150919,20190318162704,20190318163825,286,6125,경상남도,거제시,7,3,0.0,미상(발화원인),미상(발화원인),미상,미상,미상,미상,,,"종이,목재,건초등","풀, 나뭇잎",임야,산불,사유림,,N,N,N,사유림,산중턱,12.6,0~4 m/s,서,56.0
190503134952934,임야,,,0,0,0,4510,금,고양소방서,삼송119안전센터,20190503120409,20190503120509,20190503121922,20190503134644,20190503194647,20190503194725,853,26845,경기도,고양시 덕양구,9,10,6.0,미상(발화원인),미상(발화원인),방화의심,방화의심,"종이,목재,건초등","풀, 나뭇잎",,,"종이,목재,건초등","풀, 나뭇잎",임야,산불,사유림,,N,N,N,사유림,산중턱,24.4,0~4 m/s,북서,24.0
191123165605689,임야,,,0,0,0,933,토,강화소방서,내가119안전센터,20191123130456,20191123130541,20191123131316,20191123132452,20191123133239,20191123150040,455,1163,인천광역시,강화군,24,12,5.0,"담뱃불, 라이터불","담뱃불, 라이터불",부주의,담배꽁초,"종이,목재,건초등","풀, 나뭇잎",,,,,임야,산불,사유림,,N,N,N,사유림,산아래,15.0,5~8 m/s,남서,58.0
190416171915303,임야,,,0,0,0,220,화,임실소방서,임실119안전센터,20190416143716,20190416143843,20190416145356,20190416150500,20190416152900,20190416170100,913,2104,전북특별자치도,임실군,44,10,0.0,"불꽃, 불티","불꽃, 불티",부주의,쓰레기 소각,기타,기타,,,,,임야,산불,사유림,,N,N,N,사유림,산아래,23.4,0~4 m/s,북,10.0
191109084714829,임야,,,0,0,0,0,금,보령소방서,웅천119안전센터,20191108202509,20191108202650,20191108203416,20191109033000,20191109050000,20191109073000,446,30344,충청남도,보령시,9,6,0.0,"담뱃불, 라이터불","담뱃불, 라이터불",부주의,담배꽁초,"종이,목재,건초등","풀, 나뭇잎",,,"종이,목재,건초등","풀, 나뭇잎",임야,산불,공유림,,N,N,N,공유림,산정상,6.2,0~4 m/s,북동,61.0
190621182939106,임야,,,0,0,0,2079,금,동부소방서,오창안전센터,20190621132913,20190621133120,20190621133930,20190621142530,20190621145530,20190621153030,490,4560,충청북도,청주시 청원구,21,9,0.0,미상(발화원인),미상(발화원인),미상,미상,미상,미상,,,"종이,목재,건초등","풀, 나뭇잎",임야,산불,사유림,,N,N,N,사유림,산중턱,29.7,0~4 m/s,북서,65.0
190506163309982,임야,,,0,0,0,825,월,양평소방서,용문119안전센터,20190506113843,20190506114020,20190506115130,20190506122719,20190506130446,20190506144158,670,4396,경기도,양평군,29,21,7.0,"불꽃, 불티","불꽃, 불티",부주의,"불씨,불꽃,화원방치","종이,목재,건초등","풀, 나뭇잎",,,,,임야,산불,국유림,,N,N,N,국유림,산아래,17.6,0~4 m/s,북서,16.0
190509235138755,임야,,,0,0,0,1513,목,서부소방서,검암119안전센터,20190509204502,20190509204603,20190509205258,20190509213634,20190509214325,20190509225300,415,3027,인천광역시,서구,4,3,0.0,"담뱃불, 라이터불","담뱃불, 라이터불",부주의,담배꽁초,"종이,목재,건초등","풀, 나뭇잎",,,,,임야,산불,사유림,,N,N,N,사유림,산아래,12.8,0~4 m/s,북,55.0
190218181024421,임야,,,0,0,0,22,월,화순소방서,화순119안전센터,20190218134637,20190218134700,20190218140032,20190218150021,20190218163014,20190218170033,812,8982,전라남도,화순군,7,21,0.0,"불꽃, 불티","불꽃, 불티",부주의,쓰레기 소각,"종이,목재,건초등","풀, 나뭇잎",,,"종이,목재,건초등","풀, 나뭇잎",임야,산불,사유림,,N,N,N,사유림,산중턱,6.5,0~4 m/s,서,29.0
190701171006298,임야,,,0,0,0,49,월,이천소방서,장호원119안전센터,20190701150648,20190701150830,20190701151913,20190701152013,20190701152113,20190701164013,643,120,경기도,이천시,28,7,2.0,"불꽃, 불티","불꽃, 불티",부주의,쓰레기 소각,"종이,목재,건초등","풀, 나뭇잎",,,"종이,목재,건초등","풀, 나뭇잎",임야,산불,사유림,,N,N,N,사유림,산아래,26.5,0~4 m/s,서,54.0
190129191449938,임야,,,0,0,0,594,수,구례소방서,구례119안전센터,20190123185027,20190123185143,20190123190000,20190123193700,20190123200800,20190123203000,497,4080,전라남도,구례군,37,4,0.0,"불꽃, 불티","불꽃, 불티",방화의심,방화의심,쓰레기류,쓰레기,,,,,임야,산불,사유림,,N,N,N,사유림,산아래,2.4,0~4 m/s,북서,45.0
190418165625711,임야,,,0,0,0,1320,목,화순소방서,동복119안전센터,20190418135259,20190418135511,20190418141207,20190418150548,20190418160048,20190418170048,1016,6521,전라남도,화순군,27,20,10.0,"담뱃불, 라이터불","담뱃불, 라이터불",부주의,담배꽁초,"종이,목재,건초등","풀, 나뭇잎",,,,,임야,산불,사유림,,N,N,N,사유림,산정상,22.5,0~4 m/s,서,44.0
190505161610202,임야,,,0,0,0,191,일,여주소방서,월송119안전센터,20190505142317,20190505142422,20190505143439,20190505144714,20190505145413,20190505153622,617,1174,경기도,여주시,5,5,0.0,"담뱃불, 라이터불","담뱃불, 라이터불",부주의,담배꽁초,기타,기타,,,,,임야,산불,사유림,40.0,N,N,N,사유림,산아래,32.0,0~4 m/s,북서,14.0
190331194141972,임야,,,0,0,0,3135,일,곡성소방서,옥과119안전센터,20190331154220,20190331154240,20190331155435,20190331170545,20190331175845,20190331183545,715,7450,전라남도,곡성군,31,7,0.0,"불꽃, 불티","불꽃, 불티",부주의,"불씨,불꽃,화원방치","종이,목재,건초등","풀, 나뭇잎",,,"종이,목재,건초등","풀, 나뭇잎",임야,산불,사유림,,N,N,N,사유림,산정상,7.1,0~4 m/s,북서,34.0
190506205836326,임야,,,0,0,0,1100,월,포천소방서,일동119안전센터,20190506140327,20190506140516,20190506141250,20190506145054,20190506154413,20190506162900,454,5483,경기도,포천시,34,20,8.0,"불꽃, 불티","불꽃, 불티",부주의,"불씨,불꽃,화원방치","종이,목재,건초등",건초,,,,,임야,산불,국유림,,N,N,N,국유림,산아래,16.0,0~4 m/s,북서,26.0
190627224601739,임야,,,0,0,0,49,목,이천소방서,마장119안전센터,20190627210015,20190627210115,20190627210638,20190627211038,20190627211338,20190627214538,323,420,경기도,이천시,10,10,2.0,"불꽃, 불티","불꽃, 불티",부주의,"불씨,불꽃,화원방치","종이,목재,건초등","풀, 나뭇잎",,,"종이,목재,건초등",나무,임야,산불,사유림,,N,N,N,사유림,산아래,23.8,0~4 m/s,서,60.0
190515161540038,임야,,,0,0,0,5940,수,고령소방서,다산119안전센터,20190515112043,20190515112244,20190515112936,20190515131833,20190515160000,20190515160502,412,16224,경상북도,고령군,11,11,1.0,"불꽃, 불티","불꽃, 불티",부주의,"불씨,불꽃,화원방치","종이,목재,건초등","풀, 나뭇잎",,,"종이,목재,건초등","풀, 나뭇잎",임야,산불,사유림,,N,N,N,사유림,산정상,25.8,0~4 m/s,북동,49.0
190209183715585,임야,,,0,0,0,15,토,동부소방서,전하119안전센터,20190209155634,20190209155839,20190209160821,20190209163036,20190209165436,20190209175036,582,2775,울산광역시,동구,12,10,0.0,"담뱃불, 라이터불","담뱃불, 라이터불",부주의,"불씨,불꽃,화원방치","종이,목재,건초등","풀, 나뭇잎",,,,,임야,산불,국유림,,N,N,N,국유림,산정상,4.6,NONE,북,18.0
191130164201208,임야,,,0,0,0,650,토,완주소방서,혁신119안전센터,20191130123907,20191130123907,20191130130344,20191130135008,20191130151008,20191130163408,1477,7584,전북특별자치도,완주군,42,18,25.0,"담뱃불, 라이터불","담뱃불, 라이터불",부주의,담배꽁초,"종이,목재,건초등","풀, 나뭇잎",,,,,임야,산불,사유림,,N,N,N,사유림,산아래,13.3,0~4 m/s,북동,37.0
190129184044136,임야,전기,380/220V이상 상용전원,0,0,0,1088,화,광주소방서,오포119안전센터,20190129161447,20190129161547,20190129163251,20190129164351,20190129165351,20190129175551,1024,1260,경기도,광주시,10,5,0.0,"불꽃, 불티","불꽃, 불티",기계적 요인,기타(기계적요인),"종이,목재,건초등","풀, 나뭇잎",상업장비,기타(상업장비),,,임야,산불,사유림,,N,N,N,사유림,산아래,5.0,0~4 m/s,서,19.0
191009142059441,임야,,,0,0,0,220,수,영종소방서,용유119안전센터,20191009124045,20191009124159,20191009125731,20191009130000,20191009130000,20191009133117,932,149,인천광역시,중구,7,3,0.0,"불꽃, 불티","불꽃, 불티",부주의,"불씨,불꽃,화원방치","종이,목재,건초등",건초,,,,,임야,산불,사유림,,N,N,N,사유림,산중턱,16.6,0~4 m/s,남서,40.0
191129224239768,임야,,,0,0,0,104,금,안성소방서,도기119안전센터,20191129205654,20191129205824,20191129210756,20191129211217,20191129211300,20191129221103,572,304,경기도,안성시,5,5,0.0,"불꽃, 불티","불꽃, 불티",부주의,쓰레기 소각,"종이,목재,건초등","기타(종이,목재,건초등)",,,"종이,목재,건초등",나무,임야,산불,사유림,,N,N,N,사유림,산중턱,-2.5,0~4 m/s,남서,0.0
191218132426494,임야,,,0,0,0,3740,월,서부소방서,남이119안전센터,20191216134058,20191216134201,20191216134503,20191216144052,20191218152016,20191218161712,182,5713,충청북도,청주시 서원구,14,2,0.0,기타(발화원인),기타(발화원인),부주의,기타(부주의),쓰레기류,쓰레기,,,기타,기타,임야,산불,사유림,,N,N,N,사유림,산중턱,0.0,NONE,NONE,0.0
191130171714029,임야,,,0,0,0,0,토,안동소방서,도산119안전센터,20191130134126,20191130134217,20191130135344,20191130143203,20191130150503,20191130154003,687,4279,경상북도,안동시,33,12,0.0,"불꽃, 불티","불꽃, 불티",부주의,쓰레기 소각,"종이,목재,건초등","풀, 나뭇잎",,,,,임야,산불,사유림,,N,N,N,사유림,산아래,11.9,0~4 m/s,남서,66.0
191107172112439,임야,,,0,0,0,118,목,,,20191107122126,20191107122244,20191107124249,20191107132756,20191107134056,20191107142756,1205,3487,경기도,가평군,27,27,14.0,"불꽃, 불티","불꽃, 불티",부주의,"불씨,불꽃,화원방치",기타,기타,,,"종이,목재,건초등",나무,임야,산불,사유림,,N,N,N,사유림,산아래,14.0,5~8 m/s,북서,29.0
190605222101853,임야,,,0,0,0,220,수,보령소방서,웅천119안전센터,20190605185621,20190605185749,20190605190312,20190605193042,20190605193527,20190605215036,323,1935,충청남도,보령시,19,5,0.0,"담뱃불, 라이터불","담뱃불, 라이터불",부주의,담배꽁초,"종이,목재,건초등","풀, 나뭇잎",,,"종이,목재,건초등","풀, 나뭇잎",임야,산불,사유림,,N,N,N,사유림,산중턱,19.9,0~4 m/s,북서,79.0
190603153228244,임야,,,0,0,0,1155,월,강진소방서,성전119안전센터,20190603141222,20190603141252,20190603141900,20190603142441,20190603143541,20190603150041,368,1001,전라남도,강진군,9,9,3.0,"불꽃, 불티","불꽃, 불티",부주의,"논,임야태우기","종이,목재,건초등","풀, 나뭇잎",,,"종이,목재,건초등","풀, 나뭇잎",임야,산불,사유림,,N,N,N,사유림,산아래,29.0,0~4 m/s,남,41.0
191019170009393,임야,,,0,0,0,0,토,안양소방서,관양119안전센터,20191019142054,20191019142218,20191019143846,20191019145047,20191019154707,20191019162220,988,4101,경기도,안양시 만안구,6,4,0.0,"담뱃불, 라이터불","담뱃불, 라이터불",부주의,담배꽁초,"종이,목재,건초등","풀, 나뭇잎",,,"종이,목재,건초등","풀, 나뭇잎",임야,산불,국유림,,N,N,N,국유림,산정상,20.2,0~4 m/s,남서,61.0
190708165946248,임야,,,0,0,0,770,월,성남소방서,수진119안전센터,20190708131103,20190708131228,20190708132830,20190708134932,20190708142119,20190708153608,962,3169,경기도,성남시 중원구,4,6,0.0,"담뱃불, 라이터불","담뱃불, 라이터불",부주의,담배꽁초,"종이,목재,건초등","풀, 나뭇잎",,,,,임야,산불,사유림,,N,N,N,사유림,산중턱,28.3,0~4 m/s,북동,42.0
190524153242301,임야,,,0,0,0,0,금,영월소방서,영월119안전센터,20190524125957,20190524130038,20190524130836,20190524134119,20190524144247,20190524145354,478,5651,강원특별자치도,영월군,5,5,0.0,"담뱃불, 라이터불","담뱃불, 라이터불",부주의,담배꽁초,"종이,목재,건초등","풀, 나뭇잎",,,"종이,목재,건초등","풀, 나뭇잎",임야,산불,사유림,,N,N,N,사유림,산정상,31.0,0~4 m/s,서,28.0
191022165321766,임야,,,0,0,0,60,화,수원소방서,정자119안전센터,20191022143700,20191022143739,20191022144403,20191022144924,20191022144924,20191022153223,384,321,경기도,수원시 장안구,2,2,0.0,"담뱃불, 라이터불","담뱃불, 라이터불",부주의,쓰레기 소각,"종이,목재,건초등","기타(종이,목재,건초등)",,,쓰레기류,기타 쓰레기,임야,산불,사유림,,N,N,N,사유림,산아래,22.3,0~4 m/s,북동,0.0
190517161119103,임야,,,0,0,0,1804,금,영광소방서,영광119안전센터,20190517112715,20190517112815,20190517113836,20190517120806,20190517130020,20190517132532,621,4904,전라남도,영광군,8,8,8.0,"불꽃, 불티","불꽃, 불티",미상,미상,"종이,목재,건초등","풀, 나뭇잎",,,"종이,목재,건초등","풀, 나뭇잎",임야,산불,사유림,,N,N,N,사유림,산아래,26.7,0~4 m/s,북동,48.0
190117112410854,임야,,,0,0,0,165,수,안성소방서,도기119안전센터,20190116150730,20190116150911,20190116152422,20190116152906,20190116153323,20190116163044,911,541,경기도,안성시,16,16,0.0,"불꽃, 불티","불꽃, 불티",부주의,쓰레기 소각,"종이,목재,건초등","풀, 나뭇잎",,,쓰레기류,쓰레기,임야,산불,사유림,,N,N,N,사유림,산아래,-1.1,5~8 m/s,서,25.0
190710040230043,임야,,,0,0,0,0,수,서산소방서,해미119안전센터,20190710020927,20190710021010,20190710021505,20190710023050,20190710030050,20190710035050,295,2745,충청남도,서산시,17,5,0.0,"담뱃불, 라이터불","담뱃불, 라이터불",부주의,담배꽁초,기타,기타,,,,,임야,산불,사유림,,N,N,N,사유림,산중턱,23.1,0~4 m/s,동,57.0
190415191603908,임야,,,0,0,0,456,월,광주소방서,오포119안전센터,20190415171609,20190415171704,20190415172102,20190415172835,20190415173532,20190415180332,238,870,경기도,광주시,13,3,0.0,"담뱃불, 라이터불","담뱃불, 라이터불",부주의,담배꽁초,"종이,목재,건초등","풀, 나뭇잎",,,,,임야,산불,사유림,,N,N,N,사유림,산아래,15.6,0~4 m/s,서,21.0
190709165113361,임야,,,0,0,0,660,화,의정부소방서,송산119안전센터,20190709120406,20190709120616,20190709122939,20190709140207,20190709150253,20190709154600,1403,9194,경기도,의정부시,12,9,0.0,"불꽃, 불티","불꽃, 불티",부주의,쓰레기 소각,합성수지,"플라스틱, PVC, 비닐, 장판",,,,,임야,산불,사유림,,N,N,N,사유림,산중턱,28.7,0~4 m/s,남동,48.0
190404063242668,임야,,,0,0,0,5500,수,순천소방서,저전119안전센터,20190403221849,20190403222029,20190403224600,20190403231000,20190403235500,20190404042500,1531,4140,전라남도,순천시,8,16,0.0,"담뱃불, 라이터불","담뱃불, 라이터불",방화의심,방화의심,"종이,목재,건초등","풀, 나뭇잎",,,,,임야,산불,사유림,,N,N,N,사유림,산정상,4.0,0~4 m/s,북서,36.0
190217164624225,임야,,,0,0,0,264,일,이천소방서,대월119안전센터,20190217142545,20190217142746,20190217143747,20190217143847,20190217143947,20190217153047,601,120,경기도,이천시,12,4,0.0,"담뱃불, 라이터불","담뱃불, 라이터불",부주의,담배꽁초,"종이,목재,건초등",잔디,,,"종이,목재,건초등","풀, 나뭇잎",임야,산불,사유림,,N,N,N,사유림,산아래,3.1,0~4 m/s,북,0.0
190830234949438,임야,,,0,0,0,0,금,포항남부소방서,울릉119안전센터,20190830154424,20190830154459,20190830154719,20190830162129,20190830173529,20190830175729,140,6490,경상북도,울릉군,99,2,28.0,미상(발화원인),미상(발화원인),미상,미상,"종이,목재,건초등","풀, 나뭇잎",,,,,임야,산불,국유림,,N,N,N,국유림,산중턱,26.8,0~4 m/s,남서,53.0
190511180026869,임야,,,0,0,0,110,토,태안소방서,근흥119안전센터,20190511152139,20190511152200,20190511152900,20190511154000,20190511160000,20190511163000,420,1860,충청남도,태안군,14,6,0.0,"불꽃, 불티","불꽃, 불티",부주의,쓰레기 소각,"종이,목재,건초등","풀, 나뭇잎",,,"종이,목재,건초등",나무,임야,산불,사유림,,N,N,N,사유림,산아래,20.5,0~4 m/s,북서,60.0
